"household_id","hh_income","n_members","units_consumption","hh_composition","poverty"
14732,15060.99,2,1.5,7,0
14734,12896.63,2,1.5,7,1
14735,30679.65,2,1,3,0
14736,18238.4,2,1.5,10,0
14737,36877.8,1,2,9,0
14738,18448.1,2,2.5,14,1
14739,17469.1,2,1.5,7,0
14740,24863.7,2,2.1,12,0
14741,9011.4,2,1,6,0
14742,25150.2,1,1,6,0
14743,14211.2,2,1.5,7,0
14744,27056.9,2,2.1,12,0
14745,9514,2,1,3,0
14746,58327.5,2,2.1,12,0
14747,12864.8,2,2.4,13,1
14748,15507.6,2,2.1,12,1
14749,25461.3,2,1.5,8,0
14750,23777.4,2,2,9,0
14751,17332.3,2,1.5,7,0
14753,47931.5,2,3.5,9,0
14754,15175.9,2,2.5,12,1
14755,26245.1,2,1.5,7,0
14756,25406,2,2,9,0
14757,42253.6,2,2.3,12,0
14758,12320.3,2,2,9,1
14759,34709.8,2,1.8,11,0
14760,8162.3,2,1,2,1
14761,33516.9,2,2,9,0
14762,44714.5,2,1.8,11,0
14763,20026.3,2,2.3,12,1
14764,13176.9,2,1,4,0
14765,45218.8,1,2,9,0
14767,27779.3,2,2.3,14,0
14768,24020.3,1,2.1,12,0
14769,34766.6,2,1.8,11,0
14770,13046.6,2,1.5,8,1
14771,10667.6,2,1,1,0
14772,49274.5,1,2.1,12,0
14773,23915.2,2,2,11,0
14774,30012,1,2.3,12,0
14775,12650.5,2,1.5,7,1
14776,0,2,1,6,1
14777,40243.1,2,2.5,14,0
14778,28548.6,2,1.5,7,0
14779,122345.5,2,2.4,13,0
14780,16307.3,2,1.5,7,0
14781,27116.53,2,1.5,8,0
14782,47447.6,2,2.5,14,0
14783,5083.4,2,1,5,1
14784,49489.3,2,2.1,12,0
14785,13491.8,2,2,9,1
14786,11118.2,2,1,6,0
14787,9053.7,2,1,6,0
14788,12098.6,2,1,2,0
14789,10648.7,2,1,5,0
14790,23629.2,2,1.5,7,0
14792,16515.23,2,1.8,11,0
14793,15016.8,2,1,2,0
14794,16013.12,2,2.5,12,1
14795,32025.05,2,2,11,0
14796,10502.6,1,1,6,0
14797,21039.8,1,1.5,7,0
14798,21670.4,1,1.8,11,0
14799,35630.8,1,1.5,7,0
14800,22997.2,2,2,9,0
14801,33428.7,2,2.4,13,0
14802,55623.9,2,2,11,0
14803,56965.5,2,2,11,0
14804,38853.4,2,2.4,13,0
14805,5111.2,1,1,5,1
14806,49870,2,2.8,14,0
14807,29668,2,1.8,11,0
14808,24826.5,2,2.3,12,0
14809,18144.1,1,2.1,12,1
14810,22990.6,2,2.6,13,1
14811,19814.6,2,1.5,8,0
14812,6587.5,2,1,6,1
14813,23992.8,2,2,11,0
14814,13794.2,2,1,6,0
14815,29816.6,2,2.1,12,0
14816,64020.2,2,2.3,14,0
14817,17516.9,2,1,6,0
14818,22468.7,2,1.5,7,0
14819,30215.5,2,1,6,0
14820,19731.4,2,1,6,0
14822,9127.9,2,1,6,0
14823,108465.9,2,1.5,7,0
14824,13272.39,2,2.6,14,1
14825,76556.3,2,2,9,0
14826,21007.9,1,1.5,7,0
14827,113103.1,1,3,9,0
14828,16651.1,2,1.8,11,0
14829,14577.3,2,1.5,7,0
14831,36445.8,1,2,9,0
14832,29946.2,2,2,9,0
14834,5067.7,2,1,5,1
14836,11542.8,2,1.5,8,1
14837,34257.8,2,2,11,0
14838,48385.9,2,2.1,12,0
14839,28253,2,1.8,11,0
14840,57416.7,2,1.5,8,0
14841,35965.5,2,2,9,0
14842,15556,2,1.5,7,0
14843,42174.8,2,1.8,11,0
14844,14422.1,2,1,2,0
14845,36417.4,2,2,9,0
14846,22669.7,1,1.5,8,0
14847,23557.1,2,1.5,8,0
14848,33364.2,2,2,9,0
14849,5107.7,2,1.5,10,1
14850,18012.6,2,1.5,8,0
14851,70532.9,2,2.5,14,0
14852,71048.2,1,2.1,12,0
14853,34961,2,2,9,0
14854,24736.2,2,2.3,14,0
14856,29055.6,2,1.5,8,0
14857,45065.2,2,3,13,0
14858,11883.7,2,1.5,10,1
14859,30796.1,2,2,9,0
14861,24476.2,2,2,9,0
14862,12063.1,2,1,2,0
14865,16265.6,2,2.1,12,1
14866,12522.8,2,1.5,7,1
14867,49089.2,2,1.8,11,0
14868,78110,2,2,9,0
14869,26162.2,2,1,1,0
14870,21701,2,1,2,0
14871,47965.2,2,2.1,12,0
14872,70998.3,2,1.5,7,0
14873,25595.4,2,1.5,7,0
14874,17384.7,2,2.6,13,1
14876,24012.2,2,2,11,0
14877,63247.7,2,1.5,7,0
14878,21575.78,2,1.5,7,0
14879,6760.4,1,1.5,8,1
14880,40661.49,2,1.5,7,0
14882,35616,2,1.5,7,0
14883,28489.33,2,1.8,11,0
14884,38584.2,2,1.5,8,0
14887,33130.3,2,2.3,12,0
14888,38610.9,2,1.5,7,0
14889,36059.6,2,1,5,0
14890,28246.06,2,2.1,12,0
14891,34812.4,2,1.5,7,0
14892,16272.9,2,2.5,14,1
14893,19706.5,2,2.5,12,1
14894,39746.7,2,1.5,7,0
14896,22366.4,2,1.5,7,0
14897,15286.1,2,1,2,0
14898,21786,2,1,3,0
14899,17832.6,2,2.3,12,1
14900,36019.8,2,2.3,12,0
14901,9304.1,2,1.5,8,1
14904,19064,1,2,9,0
14905,53105.8,2,2.1,12,0
14906,13193.3,2,1.5,7,1
14907,9426,2,1.5,10,1
14908,18644.7,1,2,11,0
14909,8977.2,2,1,6,0
14910,11634.1,2,2.5,12,1
14912,20670.8,1,1.6,10,0
14913,25028,2,1.5,8,0
14914,14501.1,2,2,11,1
14915,17991.6,2,1.5,7,0
14916,20067.2,2,1.5,7,0
14917,47252.7,2,1,2,0
14918,40123.3,2,1.8,11,0
14919,18522.7,2,1.5,7,0
14920,16577.3,1,2.3,12,1
14921,55728.1,2,1.5,7,0
14922,38408.4,2,2.3,12,0
14923,32720.5,2,2.3,12,0
14924,27508.9,2,2.1,12,0
14925,46789.5,1,2,11,0
14926,26926.9,2,2.3,12,0
14927,83237.9,2,1.5,8,0
14929,24989.8,2,2,11,0
14930,28249.2,2,2,11,0
14931,11375,2,1,5,0
14932,18942.8,2,1.5,7,0
14933,11369.7,2,1.5,8,1
14934,27535.8,2,1.5,8,0
14935,42992.3,2,2.5,9,0
14936,16002,1,1.5,8,0
14937,10782.5,2,1,3,0
14938,13260.5,2,1.5,7,1
14939,16923.5,2,1,2,0
14940,19409.4,2,1.5,7,0
14942,24980.7,2,1,2,0
14943,31430.6,2,1.5,7,0
14944,14793.7,2,1,6,0
14945,39984.2,2,2,9,0
14946,14307.5,2,1.5,7,0
14947,13643.6,2,1.5,7,0
14948,5112,1,1,2,1
14949,13194.4,2,1.5,8,1
14951,18931.1,2,1.3,10,0
14952,85921,2,2.3,12,0
14954,48195.4,2,1.5,7,0
14955,15771.33,2,1.5,8,0
14956,24241.8,2,1.5,7,0
14957,32748.3,2,1.5,8,0
14958,16662.6,2,1.5,7,0
14960,13717.3,2,1,5,0
14961,6763.1,2,1.5,8,1
14962,20417.8,2,1,5,0
14963,14897.8,1,1.5,7,0
14964,42096.5,2,2.5,9,0
14965,16413.8,2,2.3,12,1
14966,8628.5,2,1.5,7,1
14967,63751.3,2,2.3,12,0
14968,45986.8,2,1.5,7,0
14969,77486.5,2,2.1,12,0
14970,58101.1,2,2.1,12,0
14971,30614,2,1.5,7,0
14972,28487.9,2,2,11,0
14973,34468.6,2,2.8,14,0
14974,3678.1,1,2,10,1
14975,35248.3,2,1.5,8,0
14976,20673.5,2,1.8,11,0
14977,37689.1,2,2.1,12,0
14978,40170.5,2,1.8,11,0
14979,12022.46,2,1,6,0
14980,59618.3,2,2,11,0
14981,25157.8,2,2,11,0
14982,61805.9,2,2.1,12,0
14983,8942.4,1,1,6,0
14984,30475.2,2,1.5,7,0
14985,28080.3,2,1.5,8,0
14986,75086.9,2,2.5,9,0
14987,9048.4,2,1,3,0
14988,50776.3,2,1.5,8,0
14989,7097.4,2,1.5,7,1
14990,36807,2,1.5,8,0
14991,39150.9,2,2.1,12,0
14992,50101.1,2,2.5,12,0
14993,53244.1,2,2.1,12,0
14994,28452,2,1.5,7,0
14995,73963.8,2,2,9,0
14996,17347.1,2,1,6,0
14997,63221.4,1,1.5,8,0
14999,8971.9,2,1,3,0
15001,33109.7,2,1.5,7,0
15002,20278.1,2,1.5,7,0
15003,70924.51,2,2,9,0
15004,57699.9,2,2.1,12,0
15005,36249.8,2,2.5,14,0
15006,43836.3,2,1.5,8,0
15007,42398.5,2,1.5,8,0
15008,22629.1,2,1.5,7,0
15009,15474.7,1,1.5,7,0
15010,18156.7,2,1.5,7,0
15011,31370.3,2,2.5,14,0
15012,26923.3,2,1.5,7,0
15013,30754.3,2,1,5,0
15014,7240.7,2,2,10,1
15015,45123.52,2,2,9,0
15016,17708.8,2,1,2,0
15017,16012.9,2,1,6,0
15018,17183.4,2,1.5,8,0
15019,39517.2,2,2,9,0
15020,59218.6,2,1.5,8,0
15021,32048.5,2,1.5,8,0
15022,12367.8,2,1,2,0
15023,36207.5,2,1,3,0
15025,62002.9,2,2.5,12,0
15026,40389.5,2,2.5,14,0
15027,24934.57,2,1.5,7,0
15028,5267,2,1,6,1
15029,18382.21,2,1.5,8,0
15030,42598.1,2,1.8,11,0
15031,40502.6,2,1.5,7,0
15032,47816.6,2,2.3,12,0
15033,14936.3,2,1.5,7,0
15034,16203.5,2,1,6,0
15035,13203.5,1,1,3,0
15036,69231.7,2,1.5,7,0
15038,33161,2,1.5,7,0
15039,69822.8,2,1.8,10,0
15041,121508.1,2,1.5,7,0
15044,25858.3,2,1.5,7,0
15045,25983.2,2,1,2,0
15046,21374.9,2,1.5,7,0
15047,64064.8,2,1.5,7,0
15048,47887.27,2,2.5,9,0
15049,63312.5,2,2.1,12,0
15050,73727.1,2,2.3,12,0
15051,39129.8,2,1.5,7,0
15052,65515.1,2,2.1,12,0
15053,35153.8,2,1.8,11,0
15054,30774.5,2,1.5,7,0
15056,38096.5,2,2.1,12,0
15057,14717.6,2,1,2,0
15058,5212.3,1,1,5,1
15059,70443.3,2,1.8,11,0
15063,16483.6,2,1.5,7,0
15064,11823.88,2,1.5,10,1
15065,3749.33,2,1,5,1
15066,55872.22,1,1.5,8,0
15067,24726.8,2,1.5,7,0
15068,63699.8,2,1.8,11,0
15069,12924,2,1.5,10,1
15070,16711.8,2,1,2,0
15071,3041.4,2,1.8,11,1
15072,24565.4,2,1.8,11,0
15073,19334.16,2,1.5,8,0
15074,1987.3,2,1,2,1
15075,37012.6,2,2,9,0
15076,18437.49,2,1.5,8,0
15077,41.1,2,1,5,1
15078,13635.5,2,1.5,8,0
15079,79217.7,2,2,11,0
15080,50980.7,2,2,9,0
15081,25502.2,2,1.5,7,0
15082,29086.2,2,2.1,12,0
15083,8877.4,2,1,3,0
15084,13031.5,1,1,6,0
15087,17334,2,1.5,7,0
15088,49426.9,2,2,9,0
15089,28829.1,2,1.5,8,0
15090,39726.7,2,1.8,11,0
15091,55422.3,2,2.5,9,0
15092,23846.9,2,1.5,7,0
15093,118172.5,2,3,9,0
15094,15626.6,2,1,2,0
15095,43766.7,2,2,9,0
15096,15510.3,2,1.5,7,0
15097,43802.3,2,2.5,9,0
15098,40163.1,2,2,9,0
15099,22500.3,2,2.3,12,0
15100,9745.2,2,1,6,0
15101,11321.5,2,2.1,12,1
15102,11072.3,2,1.5,7,1
15103,14567,1,2,9,1
15104,45958.7,1,3,14,0
15105,10940.9,1,1.5,7,1
15106,12571,2,2,9,1
15107,9009.8,1,1,6,0
15108,55714.6,2,2.5,12,0
15109,29928.7,1,2.1,12,0
15111,14568.6,2,2.1,12,1
15113,17766.6,2,1.5,7,0
15114,10181.7,1,1,2,0
15115,49786,2,2,9,0
15116,29484.1,2,1.5,8,0
15117,41288.8,2,1.5,8,0
15118,33581.1,2,2,9,0
15119,15914.6,1,1,5,0
15120,14082.8,2,1.5,7,0
15121,33111.3,1,1.5,8,0
15122,30532.5,2,2,9,0
15123,22299.8,2,1.5,7,0
15124,13345.5,2,1.5,7,0
15125,4694.2,1,1,2,1
15126,30920.2,2,2.1,12,0
15127,45617.5,1,2,9,0
15128,17650.4,1,1,3,0
15129,20570.8,2,1,5,0
15130,9386.56,2,2.8,13,1
15131,18321.8,2,1,2,0
15132,22033.4,2,1.5,7,0
15133,26686.4,2,1.5,8,0
15134,30085.1,2,2.5,14,0
15137,20091.7,1,1.5,8,0
15138,49034.94,2,1.5,7,0
15139,37936.99,2,2.4,13,0
15140,59398,2,2,11,0
15142,18206.4,2,1,5,0
15143,26914.7,2,2.1,12,0
15144,28088.2,2,2,11,0
15145,24815.8,2,2.3,12,0
15148,31729.7,2,2,11,0
15149,15576.8,2,1.5,8,0
15150,53800.3,2,2,11,0
15151,28763.4,2,1.5,8,0
15152,74950.7,2,2.1,12,0
15154,28029.5,2,1.5,8,0
15155,36857.7,2,2.1,12,0
15156,18909.8,2,1.5,8,0
15157,20811.7,1,1.5,7,0
15158,19046.1,1,3,9,1
15159,25559.4,2,2.1,12,0
15160,13557.8,2,1.5,7,0
15161,15794.2,2,1.5,7,0
15162,18674.6,2,1.5,7,0
15163,61235.8,2,2,9,0
15164,14785.6,2,1,6,0
15165,20143.7,2,1.5,7,0
15167,17927.9,1,1,3,0
15168,9187.5,2,1,6,0
15169,11651.1,2,1,6,0
15170,39652.7,2,2.6,13,0
15171,7808,2,1.5,8,1
15172,19802.3,2,1,2,0
15173,28795.4,2,2,9,0
15174,57706.5,2,1.5,8,0
15175,25195.5,2,2,11,0
15176,8364.6,2,1,5,1
15177,8915.8,2,1,6,0
15178,15100,2,1.5,8,0
15179,64810.2,2,1.5,8,0
15180,12212.7,2,1,1,0
15182,31532.15,2,1.5,8,0
15183,33235.7,2,1.8,11,0
15184,25378.9,2,1.8,11,0
15185,18318.4,2,1.5,8,0
15186,35605.7,1,2.3,14,0
15187,16713.2,2,1,6,0
15188,19514.1,2,1.5,8,0
15189,5304.6,2,1,4,1
15190,10816.3,2,1,6,0
15191,45648.7,2,2,9,0
15192,61942.2,2,2.5,9,0
15193,8960.6,2,1,6,0
15194,28001.6,2,1.5,8,0
15195,58126.52,2,2.3,12,0
15196,27701.5,2,1.5,8,0
15197,30437,2,1.5,8,0
15198,42151.7,2,2.8,14,0
15199,29658.4,2,2,10,0
15200,16753.6,2,1.8,11,0
15201,54735.6,2,2.5,12,0
15203,47927.1,2,1.5,7,0
15204,19413.1,2,1,5,0
15205,39338,2,1.5,8,0
15206,49509.6,2,2.3,12,0
15207,50149.7,2,2.3,12,0
15208,64193.6,2,2.3,12,0
15209,50257,2,1.5,8,0
15210,43923.2,2,1.5,7,0
15212,29227.9,2,2.3,14,0
15213,38701.8,1,2.8,14,0
15214,10003.5,1,1.5,8,1
15215,74722.7,1,4.2,14,0
15216,17042.97,2,1.8,11,0
15217,66179.3,2,2,9,0
15218,17113.8,2,3.5,14,1
15219,9893.1,2,1,4,0
15220,13955.4,2,1.3,10,0
15221,59018,2,2.8,14,0
15222,41837.3,2,2,9,0
15223,11377,1,2.5,12,1
15224,33253.7,2,2,9,0
15225,35613.4,2,2,9,0
15226,20229.9,2,1.5,7,0
15227,13670.7,2,3.3,14,1
15228,30162.4,1,3.3,14,0
15229,21712.4,1,2.1,12,0
15230,29058,1,3,14,0
15231,11695.8,1,1.8,10,1
15232,51786.1,2,2,9,0
15233,22890.4,2,1.5,7,0
15234,50778.4,2,2.1,12,0
15235,39228.7,2,2.4,13,0
15236,28087.3,1,1.5,8,0
15237,116205.51,1,1.5,7,0
15238,71685.4,2,3,9,0
15239,59364,2,2.5,14,0
15240,75910.27,2,2,9,0
15242,63831.1,2,1.5,7,0
15243,59438.2,2,2.1,12,0
15244,60420.3,2,2,11,0
15245,36436.7,2,3.1,13,0
15246,21531.5,2,2,9,0
15247,18526.2,1,1,2,0
15248,49369.2,2,2.5,9,0
15249,20010.1,2,1,3,0
15250,80120.2,2,2,9,0
15251,38831.9,2,2,9,0
15252,11928.5,1,1,6,0
15253,19196.9,1,1.8,10,0
15254,33246.2,2,1,2,0
15255,30241.9,1,2.6,13,0
15256,38114.9,1,2.1,12,0
15257,49954.5,2,1.5,8,0
15258,22672.3,2,1.3,10,0
15260,53223,2,2,10,0
15261,16637.9,1,1,3,0
15262,94392,2,2,9,0
15263,16457.1,2,1.8,11,0
15264,17555.2,2,1,3,0
15265,41120,2,2.1,12,0
15266,55336.6,2,2,9,0
15267,41400,2,1.5,8,0
15269,47870,1,1.8,11,0
15271,13575.5,1,1,3,0
15272,104604.3,2,2.5,9,0
15273,35957.2,2,1,6,0
15274,47720,1,1,5,0
15275,50311.5,2,2.6,14,0
15276,11102.5,2,1,6,0
15277,93590,2,1.5,7,0
15278,53695,2,1,2,0
15279,26430,2,1,5,0
15280,30412.8,2,1.5,7,0
15282,15488,2,1.5,8,0
15283,66200,2,2.1,12,0
15284,21990,2,1,2,0
15285,29129.5,2,1.5,7,0
15286,0,2,1.5,8,1
15288,48628.2,1,1.8,11,0
15289,62525.4,2,1.5,8,0
15290,26833.6,2,1.5,8,0
15291,13297.8,1,1,6,0
15292,52547.6,2,2.5,9,0
15293,1538.5,2,2,11,1
15294,-8986.1,2,1.8,11,1
15295,21527.7,2,1.5,8,0
15298,15206,1,2.5,9,1
15299,12453.2,2,1.5,8,1
15300,58971,2,2.3,12,0
15301,23344.4,2,1.8,11,0
15302,15363.5,2,2.3,12,1
15303,14317.8,2,2.1,12,1
15305,7963.78,2,2,11,1
15306,17236.3,2,1.5,7,0
15307,9992,2,2.1,12,1
15309,13451.4,2,1.5,8,0
15311,9793.2,2,1,3,0
15312,22214.4,2,2.1,12,0
15313,12699.3,2,1.8,11,1
15314,26529.4,2,1.5,8,0
15315,62697.17,2,3.4,14,0
15317,11050.54,2,1,5,0
15318,17883,2,1,6,0
15319,31540.5,2,1.8,11,0
15320,25471.7,1,3.3,14,1
15321,37380.9,2,2.5,12,0
15322,27445.7,1,1.8,11,0
15323,11794,2,1.5,8,1
15324,29192.53,2,1.5,8,0
15325,18964.6,2,1.5,8,0
15326,10323.7,1,1,5,0
15327,3895.2,2,1,5,1
15328,20268.4,2,1.5,7,0
15329,18057.2,2,2,9,0
15331,5172.9,2,1,2,1
15332,21630.7,2,1.5,7,0
15333,29588.2,2,1.3,10,0
15334,14056.5,2,1.5,7,0
15335,24788.4,2,1.8,11,0
15336,2546.9,2,1,5,1
15337,11495.8,2,2.1,12,1
15338,25090.8,2,2.1,12,0
15339,7559.36,2,2.1,12,1
15340,9351.8,2,1,6,0
15341,18215.7,2,1.5,7,0
15343,24525.3,2,2,9,0
15344,12482.8,2,2,11,1
15345,110696.8,2,1,2,0
15346,8945.7,2,1,6,0
15347,41844.3,1,2,11,0
15348,9968.3,1,2,9,1
15349,8865.2,1,1,6,1
15350,15229.5,1,2.5,12,1
15351,28385.1,1,2,9,0
15352,34876.3,2,2.1,12,0
15353,15532.4,2,2.5,14,1
15354,20723.7,2,1.5,8,0
15355,6974.28,1,1.5,10,1
15356,13871,2,2.1,12,1
15357,25296.2,2,1,5,0
15358,17529.6,2,1,6,0
15359,11370.8,2,1.5,10,1
15360,8187.6,2,2.3,12,1
15361,37963.6,2,2,9,0
15362,22132.8,1,1.5,7,0
15363,11251.5,2,1.5,7,1
15364,29546.4,1,2,9,0
15365,12005.18,2,1,6,0
15366,9733.7,2,1.5,7,1
15368,18422.2,2,1,6,0
15369,102624.8,2,1.5,7,0
15370,8202.08,2,1.5,7,1
15371,15396,1,2,11,1
15372,22586.4,2,2.5,9,0
15373,28636.9,2,1.8,11,0
15374,18108.4,2,1.5,7,0
15375,33464.8,1,2.3,12,0
15377,32711.8,2,2.1,12,0
15378,25851.4,2,1.5,7,0
15379,20867.2,2,2.1,12,0
15380,18343.5,2,1,6,0
15381,8151,2,1.3,10,1
15382,8917.2,1,2,9,1
15383,19751.1,2,1.5,7,0
15385,1016,2,1,5,1
15386,32096.9,2,2.1,12,0
15387,26137.5,2,1.5,7,0
15388,8843.2,2,1,6,1
15389,7483.4,1,2.1,12,1
15390,20560.62,1,2.6,14,1
15391,11923.1,1,2.8,14,1
15392,25167.1,2,1,6,0
15393,8849.6,2,1,6,1
15394,11529.35,2,1.5,7,1
15395,15611,2,1.5,7,0
15396,27520.5,2,2.1,12,0
15397,20593.35,2,2,9,0
15398,33396.4,2,2.4,13,0
15399,13952.2,2,1.5,8,0
15400,15609.1,2,1.5,7,0
15401,23842,2,2,9,0
15402,13586.3,2,1,6,0
15403,18587.89,2,1.5,7,0
15404,12160.46,2,1.5,7,1
15405,54412.6,2,1.5,7,0
15406,10962.8,2,1.3,10,1
15407,9264,1,1,1,0
15408,11605.8,2,1,2,0
15409,19778.5,2,1,2,0
15411,14670.6,2,1,3,0
15413,11791,2,1.5,7,1
15414,66989.1,1,1.5,7,0
15416,61046.4,2,1.5,7,0
15417,15878.6,2,1.5,7,0
15418,28867.5,2,1.5,8,0
15419,18132.8,2,1.5,7,0
15420,7786.8,2,1.5,8,1
15421,29919.9,2,1.8,11,0
15423,26714.1,2,1.5,7,0
15424,12514.2,1,1.5,7,1
15425,9132.4,2,2,9,1
15426,21515.7,2,2.3,12,0
15427,19438.3,2,1.5,7,0
15428,18833.1,1,1.5,7,0
15429,8990.4,2,1,6,0
15430,21949.7,1,2.3,12,0
15432,21266.6,1,2.6,14,1
15433,56033.6,2,2,9,0
15434,13994,1,2.5,14,1
15435,10903.1,1,2,9,1
15437,10985.6,2,1.5,7,1
15438,17214.8,2,1.5,7,0
15439,31285.9,1,2,9,0
15440,8986.4,2,1,6,0
15441,24812,1,1.8,11,0
15442,15733,2,2.5,12,1
15443,5708.6,1,2.1,12,1
15444,5653.9,1,1,2,1
15445,19596.7,2,2.3,12,1
15446,8987.4,2,1,6,0
15448,8803.5,2,1,6,1
15449,24282.3,2,1,2,0
15451,9933.5,2,1,6,0
15452,21272.4,2,2,9,0
15454,19967.95,2,1.5,7,0
15455,11314.6,2,1.5,7,1
15456,14912.4,2,1,5,0
15457,5105.4,2,1.5,7,1
15458,37042.1,2,1,6,0
15459,15945.9,2,2,11,1
15460,24089.7,2,1,6,0
15461,35950.3,2,2.3,14,0
15462,24002.1,2,2.3,12,0
15463,8952.9,1,2.5,9,1
15464,22693.6,2,2.5,9,0
15465,19391.7,2,2,9,0
15466,12111.3,2,1,3,0
15467,22828.2,1,2,9,0
15468,29126.95,2,1.5,8,0
15471,9732.5,2,1,6,0
15472,19359.9,2,1.5,8,0
15473,8971.3,2,1,6,0
15474,17933.2,1,2.1,12,1
15477,25160.5,1,1.5,8,0
15478,16017.8,2,1.5,7,0
15479,42155.2,2,1.5,7,0
15480,35705.1,1,2.5,12,0
15481,62939.38,1,3.5,14,0
15483,64716.5,2,1.5,7,0
15484,48576.6,2,2,11,0
15485,57073.5,2,2,11,0
15486,17794.9,2,1.5,7,0
15488,45200.07,2,2.5,14,0
15489,18263.7,2,1.5,8,0
15490,71946.4,2,2.8,14,0
15491,11199.4,2,1,2,0
15492,32179.3,2,2.1,12,0
15493,26003.06,2,2.5,9,0
15494,23412,2,1.5,7,0
15495,62999.5,1,2.1,12,0
15496,17087.7,1,1.5,7,0
15497,12100.4,2,1,6,0
15499,33001.83,1,3,14,0
15501,48749.1,2,2.1,12,0
15502,41560.3,2,2.3,12,0
15503,27635.4,2,2.5,14,0
15504,62012.2,2,1.5,8,0
15505,52587.2,2,1.5,8,0
15506,63229.2,2,1.5,8,0
15507,30834.9,2,1.3,10,0
15510,24450.2,2,1.5,7,0
15511,63487.3,2,2,9,0
15512,18793.3,2,1,2,0
15513,31296.7,2,2.1,12,0
15516,28865.8,2,1.5,8,0
15517,50097.5,2,2,11,0
15518,33256.5,2,1.5,8,0
15519,29973.7,2,1.5,8,0
15521,87437.4,2,2.1,12,0
15522,33670.6,2,2.1,12,0
15523,141427.46,1,1.5,10,0
15524,67008.6,2,2.5,14,0
15525,5227.6,2,1,6,1
15527,85188.1,2,1.5,7,0
15528,29887.4,1,1,2,0
15529,13274.5,1,1.5,10,1
15530,68306.2,2,1.5,8,0
15531,53750.6,2,2.8,14,0
15533,19928.1,2,1.5,8,0
15535,26419.9,1,2.5,12,0
15536,14814.9,2,1.5,10,0
15537,130294.2,2,2,9,0
15538,27061.9,2,1.5,8,0
15540,47954.7,2,1.5,7,0
15541,97352.9,1,1.5,7,0
15545,16930.6,2,1.5,7,0
15546,32301.2,2,1.5,8,0
15547,52912.6,1,1.8,11,0
15548,29741.9,2,1.5,10,0
15550,30616.9,2,1.5,8,0
15553,52749.8,2,2.1,12,0
15555,20623.2,2,2.6,13,1
15556,49872.3,2,1.5,7,0
15557,23677.5,2,1.8,11,0
15558,82903.9,2,1.5,8,0
15560,9375.9,2,1,6,0
15561,8877.53,2,1.8,11,1
15562,14480.9,2,1.5,7,0
15563,46821.3,2,2.8,14,0
15564,33755.3,2,2.5,12,0
15565,20832,2,1,2,0
15566,11752.8,2,1.3,10,0
15567,13764.7,2,2.4,13,1
15568,39513.2,2,1,2,0
15569,105706.64,2,2,9,0
15570,43411,2,2.5,14,0
15571,14306,2,1,5,0
15573,37342.2,2,2.3,14,0
15574,36086.5,2,2.1,12,0
15575,32149.2,2,2,11,0
15576,23986,2,1,3,0
15578,22309.2,2,1.5,7,0
15579,52783.59,2,1.8,11,0
15580,39667.58,2,2,11,0
15581,29591.8,2,2,11,0
15582,39962.5,2,2.3,12,0
15583,21129.5,2,1,6,0
15584,14422.7,1,2.4,13,1
15585,39370.56,2,2.3,12,0
15587,32224.3,2,2,9,0
15588,16719.5,2,1.5,7,0
15589,16141.1,2,1.3,10,0
15591,90387.2,2,2.1,12,0
15592,16498.6,2,1.5,7,0
15595,8979.2,2,1,6,0
15597,30142.7,1,1.5,7,0
15598,33437.1,2,1.8,11,0
15599,28876.94,2,1.5,7,0
15600,49451.5,2,2.5,12,0
15602,91724.8,2,2.1,12,0
15603,89476,1,2,9,0
15605,8517.6,1,2,9,1
15606,19330.1,1,2.5,9,1
15608,11022.4,2,1,6,0
15609,12197.3,1,1,6,0
15610,23840.6,1,1,2,0
15612,47713.8,2,2.3,12,0
15613,40367.9,2,2,9,0
15614,41633.6,2,1,2,0
15615,47858.5,2,1.5,7,0
15617,35741.1,2,1.5,7,0
15618,31481.3,2,1.5,7,0
15619,23871.3,2,1.5,7,0
15620,39326.8,2,1.8,11,0
15622,40374.5,1,1,2,0
15623,55745.67,2,3.1,14,0
15624,58349.9,2,1.5,10,0
15627,15803.9,1,1.5,8,0
15628,9953.7,2,1,6,0
15631,44510.8,2,1.8,11,0
15632,27812.82,2,1.5,8,0
15634,9128.5,2,1,6,0
15635,37687.32,2,2,NA,0
15636,18222.2,2,1,5,0
15637,20247.9,2,1.5,7,0
15638,15533.1,2,1,6,0
15640,25738.6,2,1,5,0
15641,73005.9,2,2.5,9,0
15642,28500.5,2,1,2,0
15645,27764.5,2,1.5,8,0
15646,44352.65,2,2,9,0
15647,12643,2,1.5,7,1
15648,54448.6,2,2.6,14,0
15650,12302.6,2,1,3,0
15651,16486.9,2,1.3,10,0
15652,10617.5,1,1,6,0
15653,35453.2,2,1.8,11,0
15654,42993.42,2,2.1,12,0
15655,32706.1,2,1.5,7,0
15656,8743.91,2,1.3,10,1
15657,14545.2,2,1,2,0
15658,16312.9,1,1.5,7,0
15659,47975.6,2,2,9,0
15660,22154.6,2,1,5,0
15661,36388.7,2,1.5,8,0
15663,22437.6,2,1.5,7,0
15665,54506,1,2.5,14,0
15668,9164.1,2,1,6,0
15669,21810.4,2,1,2,0
15670,52244,2,2.1,12,0
15675,20523.1,2,1.5,8,0
15676,21792.7,2,2,9,0
15677,41682.3,2,2.3,14,0
15678,118316.58,2,2.5,9,0
15679,17831,2,1,3,0
